"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"2017541562","8/14/2017 12:00:00 AM","8/14/2017 12:00:00 AM","8/14/2017 12:00:00 AM","5130 E COLFAX AVE                                 ","3161098.00","1694927.00","2","222","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2017544522","8/16/2017 12:00:00 AM","8/16/2017 12:00:00 AM","8/16/2017 12:00:00 AM","4400 N GRAPE ST                                   ","3161828.00","1708842.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017549616","8/18/2017 12:00:00 AM","8/18/2017 12:00:00 AM","8/18/2017 12:00:00 AM","4980 N JACKSON ST                                 ","3156632.00","1712036.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017552433","8/19/2017 12:00:00 AM","8/19/2017 12:00:00 AM","8/19/2017 12:00:00 AM","5201 W 48TH AVE                                   ","3125451.00","1710769.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017552869","8/18/2017 12:00:00 AM","8/19/2017 12:00:00 AM","8/19/2017 12:00:00 AM","2647 S LOWELL BLVD                                ","3130826.00","1668897.00","4","421","2202    ","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","","","",""
"2017557722","8/11/2017 12:00:00 AM","1/1/1900 12:00:00 AM","8/21/2017 12:00:00 AM","1174 S CHEROKEE ST                                ","3143242.00","1678520.00","3","313","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2017563174","8/22/2017 12:00:00 AM","8/22/2017 12:00:00 AM","8/23/2017 12:00:00 AM","4095 N JACKSON ST                                 ","3156492.00","1707156.00","2","212","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2017568217","7/30/2017 12:00:00 AM","8/22/2017 12:00:00 AM","8/25/2017 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2017570165","8/26/2017 12:00:00 AM","8/26/2017 12:00:00 AM","8/26/2017 12:00:00 AM","900 N VALLEJO ST                                  ","3137052.00","1691598.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017571248","8/26/2017 12:00:00 AM","1/1/1900 12:00:00 AM","8/26/2017 12:00:00 AM","901 AURARIA PKWY                                  ","3138447.00","1697339.00","1","123","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017595345","8/16/2017 12:00:00 AM","8/31/2017 12:00:00 AM","9/5/2017 12:00:00 AM","10555 E 45TH AVE                                  ","3178584.00","1709398.00","5","511","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017595562","8/23/2017 12:00:00 AM","8/23/2017 12:00:00 AM","9/5/2017 12:00:00 AM","10555 E 45TH AVE                                  ","3178584.00","1709398.00","5","511","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017595563","8/16/2017 12:00:00 AM","9/3/2017 12:00:00 AM","9/5/2017 12:00:00 AM","10555 E 45TH AVE                                  ","3178584.00","1709398.00","5","511","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017595806","9/5/2017 12:00:00 AM","9/5/2017 12:00:00 AM","9/5/2017 12:00:00 AM","3980 N FRANKLIN ST                                ","3149505.00","1706752.00","2","211","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2017601900","9/7/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/7/2017 12:00:00 AM","4975 N VASQUEZ BLVD                               ","3155551.00","1711955.00","2","212","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"201761001","1/27/2017 12:00:00 AM","1/27/2017 12:00:00 AM","1/27/2017 12:00:00 AM","1801 CHESTNUT PL                                  ","3140284.00","1700762.00","6","612","2204    ","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","","","",""
"2017616012","9/13/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/13/2017 12:00:00 AM","330 N FEDERAL BLVD                                ","3133715.00","1688115.00","4","411","5312    ","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","","","",""
"2017616012","9/13/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/13/2017 12:00:00 AM","330 N FEDERAL BLVD                                ","3133715.00","1688115.00","4","411","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2017616012","9/13/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/13/2017 12:00:00 AM","330 N FEDERAL BLVD                                ","3133715.00","1688115.00","4","411","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017619786","9/15/2017 12:00:00 AM","9/15/2017 12:00:00 AM","9/15/2017 12:00:00 AM","3100 BLAKE ST                                     ","3145964.00","1703803.00","2","211","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017627619","9/10/2017 12:00:00 AM","9/17/2017 12:00:00 AM","9/18/2017 12:00:00 AM","2121 S JASON ST                                   ","3140797.00","1672099.00","4","422","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017630291","9/15/2017 12:00:00 AM","9/15/2017 12:00:00 AM","9/19/2017 12:00:00 AM","3450 N BRIGHTON BLVD                              ","3146505.00","1705791.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017632485","9/20/2017 12:00:00 AM","9/20/2017 12:00:00 AM","9/20/2017 12:00:00 AM","7164 E OHIO DR                                    ","3167499.00","1681209.00","3","322","2204    ","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","","","",""
"2017632535","9/20/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/21/2017 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2017634605","9/20/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/22/2017 12:00:00 AM","2116 S KALAMATH ST                                ","3140607.00","1672258.00","4","422","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2017636673","9/22/2017 12:00:00 AM","9/22/2017 12:00:00 AM","9/22/2017 12:00:00 AM","1568 S FEDERAL BLVD                               ","3133861.00","1675958.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017636816","9/22/2017 12:00:00 AM","9/22/2017 12:00:00 AM","9/22/2017 12:00:00 AM","2050 S CHEROKEE ST                                ","3143331.00","1672729.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017640874","9/23/2017 12:00:00 AM","9/23/2017 12:00:00 AM","9/23/2017 12:00:00 AM","5130 E COLFAX AVE                                 ","3161098.00","1694927.00","2","222","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2017645179","9/25/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/25/2017 12:00:00 AM","750 N CANOSA CT                                   ","3135188.00","1690560.00","1","122","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2017645588","9/26/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/26/2017 12:00:00 AM","1999 N BROADWAY ST                                ","3144009.00","1697690.00","6","611","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017649973","9/27/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/27/2017 12:00:00 AM","700 BLOCK OF N QUEBEC ST                          ","","","9","999","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017651394","9/28/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/28/2017 12:00:00 AM","8101 E NORTHFIELD BLVD                            ","3170283.00","1711719.00","5","511","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","","","",""
"2017651394","9/28/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/28/2017 12:00:00 AM","8101 E NORTHFIELD BLVD                            ","3170283.00","1711719.00","5","511","2399    ","THEFT - OTHER","Larceny","NON-INDUSTRY","","","",""
"2017652968","9/28/2017 12:00:00 AM","9/29/2017 12:00:00 AM","9/29/2017 12:00:00 AM","1941 W EVANS AVE                                  ","3137806.00","1672571.00","4","422","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"201765337","1/30/2017 12:00:00 AM","1/30/2017 12:00:00 AM","1/30/2017 12:00:00 AM","1568 S BROADWAY ST                                ","3144286.00","1675958.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017653395","9/29/2017 12:00:00 AM","1/1/1900 12:00:00 AM","9/29/2017 12:00:00 AM","5227 N MONROE ST                                  ","3155817.00","1714012.00","2","212","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2017655509","9/30/2017 12:00:00 AM","9/30/2017 12:00:00 AM","9/30/2017 12:00:00 AM","2268 S DELAWARE ST                                ","3143012.00","1671321.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201767448","1/30/2017 12:00:00 AM","1/30/2017 12:00:00 AM","1/30/2017 12:00:00 AM","1015 W EVANS AVE                                  ","3140803.00","1672547.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017678119","10/9/2017 12:00:00 AM","1/1/1900 12:00:00 AM","10/9/2017 12:00:00 AM","950 N JULIAN ST                                   ","3132006.00","1691840.00","1","122","1208    ","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017679095","10/9/2017 12:00:00 AM","10/9/2017 12:00:00 AM","10/10/2017 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017693957","10/16/2017 12:00:00 AM","10/16/2017 12:00:00 AM","10/16/2017 12:00:00 AM","6359 E EVANS AVE                                  ","3164786.00","1672602.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017696437","10/17/2017 12:00:00 AM","10/17/2017 12:00:00 AM","10/17/2017 12:00:00 AM","3450 N BRIGHTON BLVD                              ","3146496.00","1705787.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017698888","10/18/2017 12:00:00 AM","10/18/2017 12:00:00 AM","10/18/2017 12:00:00 AM","468 S FEDERAL BLVD                                ","3133725.00","1683153.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017708304","10/21/2017 12:00:00 AM","1/1/1900 12:00:00 AM","10/21/2017 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","1205    ","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","","","",""
"2017711025","10/23/2017 12:00:00 AM","10/23/2017 12:00:00 AM","10/23/2017 12:00:00 AM","5015 N TUCSON WAY                                 ","3185158.00","1712375.00","5","521","1208    ","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","","","",""
"20177133","1/4/2017 12:00:00 AM","1/1/1900 12:00:00 AM","1/4/2017 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2017715982","10/25/2017 12:00:00 AM","10/25/2017 12:00:00 AM","10/25/2017 12:00:00 AM","1930 E 40TH AVE                                   ","","","2","211","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"2017718560","10/26/2017 12:00:00 AM","10/26/2017 12:00:00 AM","10/26/2017 12:00:00 AM","4280 MORRISON RD                                  ","3128694.00","1681587.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017722453","10/27/2017 12:00:00 AM","1/1/1900 12:00:00 AM","10/27/2017 12:00:00 AM","3051 S UNIVERSITY BLVD                            ","3152109.00","1666362.00","3","313","1208    ","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017723658","10/28/2017 12:00:00 AM","10/28/2017 12:00:00 AM","10/28/2017 12:00:00 AM","4700 N CLAUDE CT                                  ","3151760.00","1710198.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","NON-INDUSTRY","","","",""
"2017727896","10/29/2017 12:00:00 AM","10/30/2017 12:00:00 AM","10/30/2017 12:00:00 AM","1115 S BANNOCK ST                                 ","3143433.00","1678882.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017728555","10/29/2017 12:00:00 AM","10/30/2017 12:00:00 AM","10/30/2017 12:00:00 AM","1301 S CHEROKEE ST                                ","3143141.00","1677624.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017745636","11/6/2017 12:00:00 AM","1/1/1900 12:00:00 AM","11/6/2017 12:00:00 AM","2222 LAWRENCE ST                                  ","3143852.00","1700184.00","6","611","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","","","",""
"2017745636","11/6/2017 12:00:00 AM","1/1/1900 12:00:00 AM","11/6/2017 12:00:00 AM","2222 LAWRENCE ST                                  ","3143852.00","1700184.00","6","611","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","","","",""
"201774679","1/31/2017 12:00:00 AM","1/31/2017 12:00:00 AM","2/2/2017 12:00:00 AM","10555 E 45TH AVE                                  ","3178584.00","1709398.00","5","511","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017751553","11/9/2017 12:00:00 AM","11/9/2017 12:00:00 AM","11/9/2017 12:00:00 AM","875 N NAVAJO ST                                   ","3139417.00","1691262.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017759170","11/12/2017 12:00:00 AM","11/12/2017 12:00:00 AM","11/12/2017 12:00:00 AM","3995 E 50TH AVE                                   ","3156921.00","1712528.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017759230","11/12/2017 12:00:00 AM","11/12/2017 12:00:00 AM","11/12/2017 12:00:00 AM","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017771887","11/17/2017 12:00:00 AM","1/1/1900 12:00:00 AM","11/17/2017 12:00:00 AM","2675 W 38TH AVE                                   ","3134819.00","1705508.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017779693","11/20/2017 12:00:00 AM","11/20/2017 12:00:00 AM","11/20/2017 12:00:00 AM","4414 N VINE ST                                    ","3151174.00","1708722.00","2","212","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2017779693","11/20/2017 12:00:00 AM","11/20/2017 12:00:00 AM","11/20/2017 12:00:00 AM","4414 N VINE ST                                    ","3151174.00","1708722.00","2","212","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2017781073","11/21/2017 12:00:00 AM","11/21/2017 12:00:00 AM","11/21/2017 12:00:00 AM","2568 S BROADWAY ST                                ","3144350.00","1669345.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201778267","2/4/2017 12:00:00 AM","1/1/1900 12:00:00 AM","2/4/2017 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"201778362","2/4/2017 12:00:00 AM","2/4/2017 12:00:00 AM","2/4/2017 12:00:00 AM","2390 S BROADWAY ST                                ","3144264.00","1670566.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017783732","11/22/2017 12:00:00 AM","11/22/2017 12:00:00 AM","11/22/2017 12:00:00 AM","4620 N PEORIA ST                                  ","3183815.00","1709739.00","5","521","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017791852","11/26/2017 12:00:00 AM","11/26/2017 12:00:00 AM","11/26/2017 12:00:00 AM","3200 BLOCK W 19TH AVE                             ","3132544.00","1697043.00","1","121","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017798973","11/29/2017 12:00:00 AM","1/1/1900 12:00:00 AM","11/30/2017 12:00:00 AM","4615 E COLFAX AVE                                 ","3159365.00","1695079.00","2","222","3560    ","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","","","",""
"2017809739","12/4/2017 12:00:00 AM","12/4/2017 12:00:00 AM","12/4/2017 12:00:00 AM","3954 N WILLIAMS ST                                ","3150221.00","1706661.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2017812821","12/2/2017 12:00:00 AM","12/2/2017 12:00:00 AM","12/5/2017 12:00:00 AM","2949 W ALAMEDA AVE                                ","3133738.00","1684368.00","4","411","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2017814189","12/6/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/6/2017 12:00:00 AM","2252 S KALAMATH ST                                ","3140613.00","1671365.00","4","422","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2017816084","12/6/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/6/2017 12:00:00 AM","8405 E HAMPDEN AVE                                ","3170736.00","1663549.00","3","323","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2017817840","12/7/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/7/2017 12:00:00 AM","2301 7TH ST                                       ","3136452.00","1699218.00","1","123","2589    ","FORGERY - OTHER","All Other Crimes","INDUSTRY","","","",""
"2017822688","12/7/2017 12:00:00 AM","12/9/2017 12:00:00 AM","12/9/2017 12:00:00 AM","14456 E OLMSTED DR                                ","3191418.00","1714157.00","5","521","2204    ","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","","","",""
"2017824810","12/10/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/10/2017 12:00:00 AM","2042 ARAPAHOE ST                                  ","3143416.00","1699249.00","6","611","1205    ","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","","","",""
"2017837007","11/30/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/15/2017 12:00:00 AM","5200 E SMITH RD                                   ","3161542.00","1707255.00","2","221","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2017839228","11/20/2017 12:00:00 AM","1/1/1900 12:00:00 AM","12/16/2017 12:00:00 AM","7741 E COLFAX AVE                                 ","3169310.00","1695134.00","2","223","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2017840559","12/17/2017 12:00:00 AM","12/17/2017 12:00:00 AM","12/17/2017 12:00:00 AM","2020 S BROADWAY ST                                ","3144349.00","1672869.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201785392","2/7/2017 12:00:00 AM","2/7/2017 12:00:00 AM","2/7/2017 12:00:00 AM","183 W ALAMEDA AVE                                 ","3142935.00","1684445.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
